test,approach,answer,time
email-Enron,DP-WCC,293,21.4684296498596
email-Enron,DP-WCC,294,21.468431638668
email-Enron,DP-WCC,295,21.4684336274737
email-Enron,DP-WCC,296,21.4684351190762
email-Enron,DP-WCC,297,21.4684366106771
email-Enron,DP-WCC,298,21.4684385994759
email-Enron,DP-WCC,299,21.4684400910732
email-Enron,DP-WCC,300,21.4684415826689
email-Enron,DP-WCC,301,21.4684435714609
email-Enron,DP-WCC,302,21.4684450630531
email-Enron,DP-WCC,303,21.4684470518402
email-Enron,DP-WCC,304,21.4684485434288
email-Enron,DP-WCC,305,21.4684505322112
email-Enron,DP-WCC,306,21.4684520237961
email-Enron,DP-WCC,307,21.4684535153795
email-Enron,DP-WCC,308,21.4684555041551
email-Enron,DP-WCC,309,21.4684569957349
email-Enron,DP-WCC,310,21.4684584873132
email-Enron,DP-WCC,311,21.4684604760818
email-Enron,DP-WCC,312,21.4684619676565
email-Enron,DP-WCC,313,21.4684639564204
email-Enron,DP-WCC,314,21.4684654479915
email-Enron,DP-WCC,315,21.4684674367505
email-Enron,DP-WCC,316,21.468468928318
email-Enron,DP-WCC,317,21.4684709170723
email-Enron,DP-WCC,318,21.4684724086362
email-Enron,DP-WCC,319,21.4684743973856
email-Enron,DP-WCC,320,21.4685509621554
email-Enron,DP-WCC,321,21.468554939435
email-Enron,DP-WCC,322,21.468556430912
email-Enron,DP-WCC,323,21.4685584195457
email-Enron,DP-WCC,324,21.4685604081766
email-Enron,DP-WCC,325,21.4685618996479
email-Enron,DP-WCC,326,21.468563888274
email-Enron,DP-WCC,327,21.4685653797418
email-Enron,DP-WCC,328,21.4685673683631
email-Enron,DP-WCC,329,21.4685693569817
email-Enron,DP-WCC,330,21.4685708484438
email-Enron,DP-WCC,331,21.4685728370576
email-Enron,DP-WCC,332,21.4685743285161
email-Enron,DP-WCC,333,21.4685758199731
email-Enron,DP-WCC,334,21.46857780858
email-Enron,DP-WCC,335,21.4685793000334
email-Enron,DP-WCC,336,21.4685812886355
email-Enron,DP-WCC,337,21.4685827800853
email-Enron,DP-WCC,338,21.4685847686826
email-Enron,DP-WCC,339,21.4685867572772
email-Enron,DP-WCC,340,21.4685882487213
email-Enron,DP-WCC,341,21.4685902373111
email-Enron,DP-WCC,342,21.4685917287516
email-Enron,DP-WCC,343,21.4685937173366
email-Enron,DP-WCC,344,21.4685952087736
email-Enron,DP-WCC,345,21.4685971973537
email-Enron,DP-WCC,346,21.4685986887871
email-Enron,DP-WCC,347,21.4686006773625
email-Enron,DP-WCC,348,21.4686021687922
email-Enron,DP-WCC,349,21.4686041573628
email-Enron,DP-WCC,350,21.468605648789
email-Enron,DP-WCC,351,21.4686076373548
email-Enron,DP-WCC,352,21.4686091287773
email-Enron,DP-WCC,353,21.4686111173383
email-Enron,DP-WCC,354,21.4686126087573
email-Enron,DP-WCC,355,21.4686145973135
email-Enron,DP-WCC,356,21.4686160887288
email-Enron,DP-WCC,357,21.4686180772802
email-Enron,DP-WCC,358,21.468619568692
email-Enron,DP-WCC,359,21.4686215572386
email-Enron,DP-WCC,360,21.4686230486468
email-Enron,DP-WCC,361,21.4686245400534
email-Enron,DP-WCC,362,21.4686265285931
email-Enron,DP-WCC,363,21.4686285171302
email-Enron,DP-WCC,364,21.4686300085311
email-Enron,DP-WCC,365,21.4686314999305
email-Enron,DP-WCC,366,21.4686334884607
email-Enron,DP-WCC,367,21.4686349798565
email-Enron,DP-WCC,368,21.4686369683819
email-Enron,DP-WCC,369,21.4686384597741
email-Enron,DP-WCC,370,21.4686404482947
email-Enron,DP-WCC,371,21.4686419396833
email-Enron,DP-WCC,372,21.4686439281991
email-Enron,DP-WCC,373,21.4686459167122
email-Enron,DP-WCC,374,21.4686474080951
email-Enron,DP-WCC,375,21.4686493966034
email-Enron,DP-WCC,376,21.4686513851089
email-Enron,DP-WCC,377,21.4686528764862
email-Enron,DP-WCC,378,21.4686548649869
email-Enron,DP-WCC,379,21.4686563563606
email-Enron,DP-WCC,380,21.4686583448565
email-Enron,DP-WCC,381,21.4686603333497
email-Enron,DP-WCC,382,21.4686618247178
email-Enron,DP-WCC,383,21.4686638132061
email-Enron,DP-WCC,384,21.4686658016918
email-Enron,DP-WCC,385,21.4686672930542
email-Enron,DP-WCC,386,21.468669281535
email-Enron,DP-WCC,387,21.4686707728938
email-Enron,DP-WCC,388,21.4686727613699
email-Enron,DP-WCC,389,21.4686742527251
email-Enron,DP-WCC,390,21.4686762411964
email-Enron,DP-WCC,391,21.468677732548
email-Enron,DP-WCC,392,21.4686797210144
email-Enron,DP-WCC,393,21.4686812123625
email-Enron,DP-WCC,394,21.4686832008241
email-Enron,DP-WCC,395,21.4686846921685
email-Enron,DP-WCC,396,21.4686866806254
email-Enron,DP-WCC,397,21.4686881719662
email-Enron,DP-WCC,398,21.4686901604183
email-Enron,DP-WCC,399,21.4686916517555
email-Enron,DP-WCC,400,21.4686936402028
email-Enron,DP-WCC,401,21.4686951315364
email-Enron,DP-WCC,402,21.4686966228685
email-Enron,DP-WCC,403,21.4686986113089
email-Enron,DP-WCC,404,21.4687001026374
email-Enron,DP-WCC,405,21.4687020910731
email-Enron,DP-WCC,406,21.468703582398
email-Enron,DP-WCC,407,21.4687055708288
email-Enron,DP-WCC,408,21.4687070621501
email-Enron,DP-WCC,409,21.4687085534699
email-Enron,DP-WCC,410,21.4687105418938
email-Enron,DP-WCC,411,21.46871203321
email-Enron,DP-WCC,412,21.4687135245246
email-Enron,DP-WCC,413,21.4687150158377
email-Enron,DP-WCC,414,21.4687170042528
email-Enron,DP-WCC,415,21.4687184955623
email-Enron,DP-WCC,416,21.4687204839725
email-Enron,DP-WCC,417,21.4687219752784
email-Enron,DP-WCC,418,21.4687234665828
email-Enron,DP-WCC,419,21.468726946287
email-Enron,DP-WCC,420,21.4687289346856
email-Enron,DP-WCC,421,21.4687304259827
email-Enron,DP-WCC,422,21.4687324143765
email-Enron,DP-WCC,423,21.4687339056701
email-Enron,DP-WCC,424,21.4687353969621
email-Enron,DP-WCC,425,21.4687373853491
email-Enron,DP-WCC,426,21.4687388766375
email-Enron,DP-WCC,427,21.4687408650197
email-Enron,DP-WCC,428,21.4687423563045
email-Enron,DP-WCC,429,21.4687438475878
email-Enron,DP-WCC,430,21.4687458359631
email-Enron,DP-WCC,431,21.4687473272428
email-Enron,DP-WCC,432,21.468748818521
email-Enron,DP-WCC,433,21.4688139361635
email-Enron,DP-WCC,434,21.4688194039234
email-Enron,DP-WCC,435,21.4688213921946
email-Enron,DP-WCC,436,21.4688233804631
email-Enron,DP-WCC,437,21.4688253687288
email-Enron,DP-WCC,438,21.4688268599263
email-Enron,DP-WCC,439,21.4688288481872
email-Enron,DP-WCC,440,21.4688303393811
email-Enron,DP-WCC,441,21.4688323276372
email-Enron,DP-WCC,442,21.4688343158905
email-Enron,DP-WCC,443,21.4688363041412
email-Enron,DP-WCC,444,21.4688377953274
email-Enron,DP-WCC,445,21.4688397835732
email-Enron,DP-WCC,446,21.4688412747558
email-Enron,DP-WCC,447,21.4688432629968
email-Enron,DP-WCC,448,21.4688452512351
email-Enron,DP-WCC,449,21.4688467424121
email-Enron,DP-WCC,450,21.4688487306456
email-Enron,DP-WCC,451,21.4688502218189
email-Enron,DP-WCC,452,21.4688522100476
email-Enron,DP-WCC,453,21.4688537012174
email-Enron,DP-WCC,454,21.4688556894413
email-Enron,DP-WCC,455,21.4688571806074
email-Enron,DP-WCC,456,21.4688591688266
email-Enron,DP-WCC,457,21.4688606599891
email-Enron,DP-WCC,458,21.4688621511501
email-Enron,DP-WCC,459,21.468864636415
email-Enron,DP-WCC,460,21.4688661275719
email-Enron,DP-WCC,461,21.4688681157787
email-Enron,DP-WCC,462,21.468869606932
email-Enron,DP-WCC,463,21.468871595134
email-Enron,DP-WCC,464,21.4688730862837
email-Enron,DP-WCC,465,21.4688745774319
email-Enron,DP-WCC,466,21.468876565627
email-Enron,DP-WCC,467,21.4688785538194
email-Enron,DP-WCC,468,21.4688800449619
email-Enron,DP-WCC,469,21.4688820331496
email-Enron,DP-WCC,470,21.4688835242885
email-Enron,DP-WCC,471,21.4688850154258
email-Enron,DP-WCC,472,21.4688870036066
email-Enron,DP-WCC,473,21.4688884947404
email-Enron,DP-WCC,474,21.4688904829163
email-Enron,DP-WCC,475,21.4688919740465
email-Enron,DP-WCC,476,21.4688939622177
email-Enron,DP-WCC,477,21.4688954533443
email-Enron,DP-WCC,478,21.4688974415107
email-Enron,DP-WCC,479,21.4688989326337
email-Enron,DP-WCC,480,21.4689009207952
email-Enron,DP-WCC,481,21.4689024119146
email-Enron,DP-WCC,482,21.4689044000714
email-Enron,DP-WCC,483,21.4689058911872
email-Enron,DP-WCC,484,21.4689078793392
email-Enron,DP-WCC,485,21.4689098674885
email-Enron,DP-WCC,486,21.4689113585986
email-Enron,DP-WCC,487,21.4689133467431
email-Enron,DP-WCC,488,21.4689148378496
email-Enron,DP-WCC,489,21.4689168259893
email-Enron,DP-WCC,490,21.4689188141262
email-Enron,DP-WCC,491,21.4689203052271
email-Enron,DP-WCC,492,21.4689217963265
email-Enron,DP-WCC,493,21.4689237844566
email-Enron,DP-WCC,494,21.4689252755523
email-Enron,DP-WCC,495,21.4689272636776
email-Enron,DP-WCC,496,21.4689287547698
email-Enron,DP-WCC,497,21.4689302458604
email-Enron,DP-WCC,498,21.4689322339788
email-Enron,DP-WCC,499,21.4689337250659
email-Enron,DP-WCC,500,21.4689352161513
email-Enron,DP-WCC,501,21.4689372042629
email-Enron,DP-WCC,502,21.4689386953448
email-Enron,DP-WCC,503,21.4689401864252
email-Enron,DP-WCC,504,21.4689421745299
email-Enron,DP-WCC,505,21.4689436656067
email-Enron,DP-WCC,506,21.4689456537066
email-Enron,DP-WCC,507,21.4689471447798
email-Enron,DP-WCC,508,21.4689486358514
email-Enron,DP-WCC,509,21.4689506239445
email-Enron,DP-WCC,510,21.4689521150125
email-Enron,DP-WCC,511,21.4689541031008
email-Enron,DP-WCC,512,21.4689555941652
email-Enron,DP-WCC,513,21.4689570852281
email-Enron,DP-WCC,514,21.4689590733095
email-Enron,DP-WCC,515,21.4689605643688
email-Enron,DP-WCC,516,21.4689625524455
email-Enron,DP-WCC,517,21.4689640435012
email-Enron,DP-WCC,518,21.4689655345553
email-Enron,DP-WCC,519,21.4689675226251
email-Enron,DP-WCC,520,21.4689690136757
email-Enron,DP-WCC,521,21.4689710017407
email-Enron,DP-WCC,522,21.4689724927877
email-Enron,DP-WCC,523,21.4689744808479
email-Enron,DP-WCC,524,21.4689759718912
email-Enron,DP-WCC,525,21.4689774629331
email-Enron,DP-WCC,526,21.4689794509864
email-Enron,DP-WCC,527,21.4689809420247
email-Enron,DP-WCC,528,21.4689824330613
email-Enron,DP-WCC,529,21.4689844211079
email-Enron,DP-WCC,530,21.468985912141
email-Enron,DP-WCC,531,21.4689879001827
email-Enron,DP-WCC,532,21.4689893912122
email-Enron,DP-WCC,533,21.4689908822401
email-Enron,DP-WCC,534,21.468992870275
email-Enron,DP-WCC,535,21.4689948583071
email-Enron,DP-WCC,536,21.4689963493294
email-Enron,DP-WCC,537,21.4689983373568
email-Enron,DP-WCC,538,21.4689998283755
email-Enron,DP-WCC,539,21.469001816398
email-Enron,DP-WCC,540,21.4690038044179
email-Enron,DP-WCC,541,21.4690052954309
email-Enron,DP-WCC,542,21.4690072834459
email-Enron,DP-WCC,543,21.4690092714582
email-Enron,DP-WCC,544,21.4690107624656
email-Enron,DP-WCC,545,21.4690127504731
email-Enron,DP-WCC,546,21.4690147384778
email-Enron,DP-WCC,547,21.4690162294796
email-Enron,DP-WCC,548,21.4690182174795
email-Enron,DP-WCC,549,21.4690197084777
email-Enron,DP-WCC,550,21.4690216964729
email-Enron,DP-WCC,551,21.4690236844653
email-Enron,DP-WCC,552,21.4690251754578
email-Enron,DP-WCC,553,21.4690271634454
email-Enron,DP-WCC,554,21.4690291514303
email-Enron,DP-WCC,555,21.4690306424171
email-Enron,DP-WCC,556,21.4690326303972
email-Enron,DP-WCC,557,21.4690341213805
email-Enron,DP-WCC,558,21.4690361093558
email-Enron,DP-WCC,559,21.4690376003355
email-Enron,DP-WCC,560,21.4690390913136
email-Enron,DP-WCC,561,21.4690405822902
email-Enron,DP-WCC,562,21.4690425702566
email-Enron,DP-WCC,563,21.4690440612296
email-Enron,DP-WCC,564,21.469045552201
email-Enron,DP-WCC,565,21.4690475401606
